"","game.id","Date","team","div","conf","status","pts","diff","def.rank"
"902",451,"Sat, Dec 27, 2014","Philadelphia 76ers","Atlantic Division","East","v","71","-17","30"
"903",452,"Sat, Dec 27, 2014","Washington Wizards","Atlantic Division","East","h","101","13","15"
"904",452,"Sat, Dec 27, 2014","Boston Celtics","Atlantic Division","East","v","88","-13","26"
"905",453,"Sun, Dec 28, 2014","Cleveland Cavaliers","Central Division","East","h","80","-23","23"
"906",453,"Sun, Dec 28, 2014","Detroit Pistons","Atlantic Division","East","v","103","23","24"
"907",454,"Sun, Dec 28, 2014","Dallas Mavericks","Northwest Division","West","h","112","5","9"
"908",454,"Sun, Dec 28, 2014","Oklahoma City Thunder","Atlantic Division","East","v","107","-5","3"
"909",455,"Sun, Dec 28, 2014","Denver Nuggets","Atlantic Division","West","h","102","-14","19"
"910",455,"Sun, Dec 28, 2014","Toronto Raptors","Atlantic Division","East","v","116","14","12"
"911",456,"Sun, Dec 28, 2014","Los Angeles Lakers","Pacific Division","West","h","107","-9","25"
"912",456,"Sun, Dec 28, 2014","Phoenix Suns","Atlantic Division","East","v","116","9","11"
"913",457,"Sun, Dec 28, 2014","Portland Trail Blazers","Atlantic Division","West","h","101","22","7"
"914",457,"Sun, Dec 28, 2014","New York Knicks","Atlantic Division","East","v","79","-22","18"
"915",458,"Sun, Dec 28, 2014","San Antonio Spurs","Southwest Division","West","h","110","4","1"
"916",458,"Sun, Dec 28, 2014","Houston Rockets","Atlantic Division","East","v","106","-4","5"
"917",459,"Mon, Dec 29, 2014","Brooklyn Nets","Pacific Division","East","h","107","8","20"
"918",459,"Mon, Dec 29, 2014","Sacramento Kings","Atlantic Division","East","v","99","-8","22"
"919",460,"Mon, Dec 29, 2014","Charlotte Hornets","Central Division","East","h","94","-10","17"
"920",460,"Mon, Dec 29, 2014","Milwaukee Bucks","Atlantic Division","East","v","104","10","29"
"921",461,"Mon, Dec 29, 2014","Houston Rockets","Southeast Division","West","h","103","-1","5"
"922",461,"Mon, Dec 29, 2014","Washington Wizards","Atlantic Division","East","v","104","1","15"
"923",462,"Mon, Dec 29, 2014","Indiana Pacers","Central Division","East","h","90","-2","8"
"924",462,"Mon, Dec 29, 2014","Chicago Bulls","Atlantic Division","East","v","92","2","14"
"925",463,"Mon, Dec 29, 2014","Los Angeles Clippers","Northwest Division","West","h","101","4","2"
"926",463,"Mon, Dec 29, 2014","Utah Jazz","Atlantic Division","East","v","97","-4","28"
"927",464,"Mon, Dec 29, 2014","Miami Heat","Southeast Division","East","h","101","-1","6"
"928",464,"Mon, Dec 29, 2014","Orlando Magic","Atlantic Division","East","v","102","1","27"
"929",465,"Tue, Dec 30, 2014","Atlanta Hawks","Central Division","East","h","109","8","16"
"930",465,"Tue, Dec 30, 2014","Cleveland Cavaliers","Atlantic Division","East","v","101","-8","23"
"931",466,"Tue, Dec 30, 2014","Chicago Bulls","Atlantic Division","East","h","82","-14","14"
"932",466,"Tue, Dec 30, 2014","Brooklyn Nets","Atlantic Division","East","v","96","14","20"
"933",467,"Tue, Dec 30, 2014","Dallas Mavericks","Southeast Division","West","h","114","27","9"
"934",467,"Tue, Dec 30, 2014","Washington Wizards","Atlantic Division","East","v","87","-27","15"
"935",468,"Tue, Dec 30, 2014","Denver Nuggets","Pacific Division","West","h","103","-8","19"
"936",468,"Tue, Dec 30, 2014","Los Angeles Lakers","Atlantic Division","East","v","111","8","25"
"937",469,"Tue, Dec 30, 2014","Golden State Warriors","Atlantic Division","West","h","126","40","4"
"938",469,"Tue, Dec 30, 2014","Philadelphia 76ers","Atlantic Division","East","v","86","-40","30"
"939",470,"Tue, Dec 30, 2014","Memphis Grizzlies","Southwest Division","West","h","95","8","13"
"940",470,"Tue, Dec 30, 2014","San Antonio Spurs","Atlantic Division","East","v","87","-8","1"
"941",471,"Tue, Dec 30, 2014","New Orleans Pelicans","Pacific Division","West","h","110","4","21"
"942",471,"Tue, Dec 30, 2014","Phoenix Suns","Atlantic Division","East","v","106","-4","11"
"943",472,"Tue, Dec 30, 2014","Orlando Magic","Central Division","East","h","86","-23","27"
"944",472,"Tue, Dec 30, 2014","Detroit Pistons","Atlantic Division","East","v","109","23","24"
"945",473,"Tue, Dec 30, 2014","Portland Trail Blazers","Atlantic Division","West","h","102","5","7"
"946",473,"Tue, Dec 30, 2014","Toronto Raptors","Atlantic Division","East","v","97","-5","12"
"947",474,"Tue, Dec 30, 2014","Utah Jazz","Southwest Division","West","h","100","6","28"
"948",474,"Tue, Dec 30, 2014","Minnesota Timberwolves","Atlantic Division","East","v","94","-6","10"
"949",475,"Wed, Dec 31, 2014","Boston Celtics","Pacific Division","East","h","106","22","26"
"950",475,"Wed, Dec 31, 2014","Sacramento Kings","Atlantic Division","East","v","84","-22","22"
"951",476,"Wed, Dec 31, 2014","Cleveland Cavaliers","Central Division","East","h","80","-16","23"
"952",476,"Wed, Dec 31, 2014","Milwaukee Bucks","Atlantic Division","East","v","96","16","29"
"953",477,"Wed, Dec 31, 2014","Houston Rockets","Southeast Division","West","h","102","19","5"
"954",477,"Wed, Dec 31, 2014","Charlotte Hornets","Atlantic Division","East","v","83","-19","17"
"955",478,"Wed, Dec 31, 2014","Indiana Pacers","Southeast Division","East","h","106","11","8"
"956",478,"Wed, Dec 31, 2014","Miami Heat","Atlantic Division","East","v","95","-11","6"
"957",479,"Wed, Dec 31, 2014","Los Angeles Clippers","Atlantic Division","West","h","99","21","2"
"958",479,"Wed, Dec 31, 2014","New York Knicks","Atlantic Division","East","v","78","-21","18"
"959",480,"Wed, Dec 31, 2014","Oklahoma City Thunder","Pacific Division","West","h","137","3","3"
"960",480,"Wed, Dec 31, 2014","Phoenix Suns","Atlantic Division","East","v","134","-3","11"
"961",481,"Wed, Dec 31, 2014","San Antonio Spurs","Southwest Division","West","h","95","2","1"
"962",481,"Wed, Dec 31, 2014","New Orleans Pelicans","Atlantic Division","East","v","93","-2","21"
"963",482,"Thu, Jan 1, 2015","Chicago Bulls","Northwest Division","East","h","106","5","14"
"964",482,"Thu, Jan 1, 2015","Denver Nuggets","Atlantic Division","East","v","101","-5","19"
"965",483,"Thu, Jan 1, 2015","Minnesota Timberwolves","Pacific Division","West","h","107","-3","10"
"966",483,"Thu, Jan 1, 2015","Sacramento Kings","Atlantic Division","East","v","110","3","22"
"967",484,"Fri, Jan 2, 2015","Boston Celtics","Southwest Division","East","h","101","-18","26"
"968",484,"Fri, Jan 2, 2015","Dallas Mavericks","Atlantic Division","East","v","119","18","9"
"969",485,"Fri, Jan 2, 2015","Charlotte Hornets","Central Division","East","h","87","-4","17"
"970",485,"Fri, Jan 2, 2015","Cleveland Cavaliers","Atlantic Division","East","v","91","4","23"
"971",486,"Fri, Jan 2, 2015","Golden State Warriors","Atlantic Division","West","h","126","21","4"
"972",486,"Fri, Jan 2, 2015","Toronto Raptors","Atlantic Division","East","v","105","-21","12"
"973",487,"Fri, Jan 2, 2015","Los Angeles Lakers","Southwest Division","West","h","106","-3","25"
"974",487,"Fri, Jan 2, 2015","Memphis Grizzlies","Atlantic Division","East","v","109","3","13"
"975",488,"Fri, Jan 2, 2015","Milwaukee Bucks","Central Division","East","h","91","-3","29"
"976",488,"Fri, Jan 2, 2015","Indiana Pacers","Atlantic Division","East","v","94","3","8"
"977",489,"Fri, Jan 2, 2015","New Orleans Pelicans","Southwest Division","West","h","111","28","21"
"978",489,"Fri, Jan 2, 2015","Houston Rockets","Atlantic Division","East","v","83","-28","5"
"979",490,"Fri, Jan 2, 2015","New York Knicks","Central Division","East","h","81","-16","18"
"980",490,"Fri, Jan 2, 2015","Detroit Pistons","Atlantic Division","East","v","97","16","24"
"981",491,"Fri, Jan 2, 2015","Oklahoma City Thunder","Southeast Division","West","h","109","7","3"
"982",491,"Fri, Jan 2, 2015","Washington Wizards","Atlantic Division","East","v","102","-7","15"
"983",492,"Fri, Jan 2, 2015","Orlando Magic","Atlantic Division","East","h","98","-2","27"
"984",492,"Fri, Jan 2, 2015","Brooklyn Nets","Atlantic Division","East","v","100","2","20"
"985",493,"Fri, Jan 2, 2015","Phoenix Suns","Atlantic Division","West","h","112","16","11"
"986",493,"Fri, Jan 2, 2015","Philadelphia 76ers","Atlantic Division","East","v","96","-16","30"
"987",494,"Fri, Jan 2, 2015","Utah Jazz","Southeast Division","West","h","92","-6","28"
"988",494,"Fri, Jan 2, 2015","Atlanta Hawks","Atlantic Division","East","v","98","6","16"
"989",495,"Sat, Jan 3, 2015","Chicago Bulls","Atlantic Division","East","h","109","5","14"
"990",495,"Sat, Jan 3, 2015","Boston Celtics","Atlantic Division","East","v","104","-5","26"
"991",496,"Sat, Jan 3, 2015","Denver Nuggets","Southwest Division","West","h","114","29","19"
"992",496,"Sat, Jan 3, 2015","Memphis Grizzlies","Atlantic Division","East","v","85","-29","13"
"993",497,"Sat, Jan 3, 2015","Houston Rockets","Southeast Division","West","h","115","36","5"
"994",497,"Sat, Jan 3, 2015","Miami Heat","Atlantic Division","East","v","79","-36","6"
"995",498,"Sat, Jan 3, 2015","Los Angeles Clippers","Atlantic Division","West","h","127","36","2"
"996",498,"Sat, Jan 3, 2015","Philadelphia 76ers","Atlantic Division","East","v","91","-36","30"
"997",499,"Sat, Jan 3, 2015","Minnesota Timberwolves","Northwest Division","West","h","89","-12","10"
"998",499,"Sat, Jan 3, 2015","Utah Jazz","Atlantic Division","East","v","101","12","28"
"999",500,"Sat, Jan 3, 2015","Orlando Magic","Southeast Division","East","h","90","-8","27"
"1000",500,"Sat, Jan 3, 2015","Charlotte Hornets","Atlantic Division","East","v","98","8","17"
"1001",501,"Sat, Jan 3, 2015","Portland Trail Blazers","Southeast Division","West","h","107","-8","7"
"1002",501,"Sat, Jan 3, 2015","Atlanta Hawks","Atlantic Division","East","v","115","8","16"
"1003",502,"Sat, Jan 3, 2015","San Antonio Spurs","Southeast Division","West","h","101","9","1"
"1004",502,"Sat, Jan 3, 2015","Washington Wizards","Atlantic Division","East","v","92","-9","15"
"1005",503,"Sun, Jan 4, 2015","Cleveland Cavaliers","Southwest Division","East","h","90","-19","23"
"1006",503,"Sun, Jan 4, 2015","Dallas Mavericks","Atlantic Division","East","v","109","19","9"
"1007",504,"Sun, Jan 4, 2015","Detroit Pistons","Pacific Division","East","h","114","19","24"
"1008",504,"Sun, Jan 4, 2015","Sacramento Kings","Atlantic Division","East","v","95","-19","22"
"1009",505,"Sun, Jan 4, 2015","Los Angeles Lakers","Central Division","West","h","88","1","25"
"1010",505,"Sun, Jan 4, 2015","Indiana Pacers","Atlantic Division","East","v","87","-1","8"
"1011",506,"Sun, Jan 4, 2015","Miami Heat","Atlantic Division","East","h","88","4","6"
"1012",506,"Sun, Jan 4, 2015","Brooklyn Nets","Atlantic Division","East","v","84","-4","20"
"1013",507,"Sun, Jan 4, 2015","New York Knicks","Central Division","East","h","82","-13","18"
"1014",507,"Sun, Jan 4, 2015","Milwaukee Bucks","Atlantic Division","East","v","95","13","29"
"1015",508,"Sun, Jan 4, 2015","Phoenix Suns","Atlantic Division","West","h","125","16","11"
"1016",508,"Sun, Jan 4, 2015","Toronto Raptors","Atlantic Division","East","v","109","-16","12"
"1017",509,"Mon, Jan 5, 2015","Boston Celtics","Southeast Division","East","h","95","-9","26"
"1018",509,"Mon, Jan 5, 2015","Charlotte Hornets","Atlantic Division","East","v","104","9","17"
"1019",510,"Mon, Jan 5, 2015","Brooklyn Nets","Southwest Division","East","h","88","-8","20"
"1020",510,"Mon, Jan 5, 2015","Dallas Mavericks","Atlantic Division","East","v","96","8","9"
"1021",511,"Mon, Jan 5, 2015","Chicago Bulls","Southwest Division","East","h","114","9","14"
"1022",511,"Mon, Jan 5, 2015","Houston Rockets","Atlantic Division","East","v","105","-9","5"
"1023",512,"Mon, Jan 5, 2015","Golden State Warriors","Northwest Division","West","h","117","26","4"
"1024",512,"Mon, Jan 5, 2015","Oklahoma City Thunder","Atlantic Division","East","v","91","-26","3"
"1025",513,"Mon, Jan 5, 2015","Los Angeles Clippers","Southeast Division","West","h","98","-9","2"
"1026",513,"Mon, Jan 5, 2015","Atlanta Hawks","Atlantic Division","East","v","107","9","16"
"1027",514,"Mon, Jan 5, 2015","Memphis Grizzlies","Atlantic Division","West","h","105","22","13"
"1028",514,"Mon, Jan 5, 2015","New York Knicks","Atlantic Division","East","v","83","-22","18"
"1029",515,"Mon, Jan 5, 2015","Minnesota Timberwolves","Northwest Division","West","h","101","-9","10"
"1030",515,"Mon, Jan 5, 2015","Denver Nuggets","Atlantic Division","East","v","110","9","19"
"1031",516,"Mon, Jan 5, 2015","New Orleans Pelicans","Southeast Division","West","h","85","-7","21"
"1032",516,"Mon, Jan 5, 2015","Washington Wizards","Atlantic Division","East","v","92","7","15"
"1033",517,"Mon, Jan 5, 2015","Philadelphia 76ers","Central Division","East","h","95","3","30"
"1034",517,"Mon, Jan 5, 2015","Cleveland Cavaliers","Atlantic Division","East","v","92","-3","23"
"1035",518,"Mon, Jan 5, 2015","Portland Trail Blazers","Pacific Division","West","h","98","4","7"
"1036",518,"Mon, Jan 5, 2015","Los Angeles Lakers","Atlantic Division","East","v","94","-4","25"
"1037",519,"Mon, Jan 5, 2015","Utah Jazz","Central Division","West","h","101","-4","28"
"1038",519,"Mon, Jan 5, 2015","Indiana Pacers","Atlantic Division","East","v","105","4","8"
"1039",520,"Tue, Jan 6, 2015","Milwaukee Bucks","Pacific Division","East","h","96","-6","29"
"1040",520,"Tue, Jan 6, 2015","Phoenix Suns","Atlantic Division","East","v","102","6","11"
"1041",521,"Tue, Jan 6, 2015","San Antonio Spurs","Central Division","West","h","104","-1","1"
"1042",521,"Tue, Jan 6, 2015","Detroit Pistons","Atlantic Division","East","v","105","1","24"
"1043",522,"Wed, Jan 7, 2015","Atlanta Hawks","Southwest Division","East","h","96","10","16"
"1044",522,"Wed, Jan 7, 2015","Memphis Grizzlies","Atlantic Division","East","v","86","-10","13"
"1045",523,"Wed, Jan 7, 2015","Brooklyn Nets","Atlantic Division","East","h","81","-8","20"
"1046",523,"Wed, Jan 7, 2015","Boston Celtics","Atlantic Division","East","v","89","8","26"
"1047",524,"Wed, Jan 7, 2015","Chicago Bulls","Northwest Division","East","h","77","-20","14"
"1048",524,"Wed, Jan 7, 2015","Utah Jazz","Atlantic Division","East","v","97","20","28"
"1049",525,"Wed, Jan 7, 2015","Charlotte Hornets","Southwest Division","East","h","98","4","17"
"1050",525,"Wed, Jan 7, 2015","New Orleans Pelicans","Atlantic Division","East","v","94","-4","21"
"1051",526,"Wed, Jan 7, 2015","Cleveland Cavaliers","Southwest Division","East","h","93","-12","23"
"1052",526,"Wed, Jan 7, 2015","Houston Rockets","Atlantic Division","East","v","105","12","5"
"1053",527,"Wed, Jan 7, 2015","Dallas Mavericks","Central Division","West","h","95","-13","9"
"1054",527,"Wed, Jan 7, 2015","Detroit Pistons","Atlantic Division","East","v","108","13","24"
"1055",528,"Wed, Jan 7, 2015","Denver Nuggets","Southeast Division","West","h","93","3","19"
"1056",528,"Wed, Jan 7, 2015","Orlando Magic","Atlantic Division","East","v","90","-3","27"
"1057",529,"Wed, Jan 7, 2015","Golden State Warriors","Central Division","West","h","117","15","4"
"1058",529,"Wed, Jan 7, 2015","Indiana Pacers","Atlantic Division","East","v","102","-15","8"
"1059",530,"Wed, Jan 7, 2015","Los Angeles Clippers","Pacific Division","West","h","114","25","2"
"1060",530,"Wed, Jan 7, 2015","Los Angeles Lakers","Atlantic Division","East","v","89","-25","25"
"1061",531,"Wed, Jan 7, 2015","Minnesota Timberwolves","Pacific Division","West","h","111","-2","10"
"1062",531,"Wed, Jan 7, 2015","Phoenix Suns","Atlantic Division","East","v","113","2","11"
"1063",532,"Wed, Jan 7, 2015","Philadelphia 76ers","Central Division","East","h","77","-20","30"
"1064",532,"Wed, Jan 7, 2015","Milwaukee Bucks","Atlantic Division","East","v","97","20","29"
"1065",533,"Wed, Jan 7, 2015","Sacramento Kings","Northwest Division","West","h","104","21","22"
"1066",533,"Wed, Jan 7, 2015","Oklahoma City Thunder","Atlantic Division","East","v","83","-21","3"
"1067",534,"Wed, Jan 7, 2015","Washington Wizards","Atlantic Division","East","h","101","10","15"
"1068",534,"Wed, Jan 7, 2015","New York Knicks","Atlantic Division","East","v","91","-10","18"
"1069",535,"Thu, Jan 8, 2015","New York Knicks","Southwest Division","East","h","96","-24","18"
"1070",535,"Thu, Jan 8, 2015","Houston Rockets","Atlantic Division","East","v","120","24","5"
"1071",536,"Thu, Jan 8, 2015","Portland Trail Blazers","Southeast Division","West","h","99","16","7"
"1072",536,"Thu, Jan 8, 2015","Miami Heat","Atlantic Division","East","v","83","-16","6"
"1073",537,"Thu, Jan 8, 2015","Toronto Raptors","Southeast Division","East","h","95","-8","12"
"1074",537,"Thu, Jan 8, 2015","Charlotte Hornets","Atlantic Division","East","v","103","8","17"
"1075",538,"Fri, Jan 9, 2015","Brooklyn Nets","Atlantic Division","East","h","88","-2","20"
"1076",538,"Fri, Jan 9, 2015","Philadelphia 76ers","Atlantic Division","East","v","90","2","30"
"1077",539,"Fri, Jan 9, 2015","Detroit Pistons","Southeast Division","East","h","103","-3","24"
"1078",539,"Fri, Jan 9, 2015","Atlanta Hawks","Atlantic Division","East","v","106","3","16"
"1079",540,"Fri, Jan 9, 2015","Golden State Warriors","Central Division","West","h","112","18","4"
"1080",540,"Fri, Jan 9, 2015","Cleveland Cavaliers","Atlantic Division","East","v","94","-18","23"
"1081",541,"Fri, Jan 9, 2015","Indiana Pacers","Atlantic Division","East","h","107","4","8"
"1082",541,"Fri, Jan 9, 2015","Boston Celtics","Atlantic Division","East","v","103","-4","26"
"1083",542,"Fri, Jan 9, 2015","Los Angeles Lakers","Southeast Division","West","h","101","17","25"
"1084",542,"Fri, Jan 9, 2015","Orlando Magic","Atlantic Division","East","v","84","-17","27"
"1085",543,"Fri, Jan 9, 2015","Milwaukee Bucks","Southwest Division","East","h","98","14","29"
"1086",543,"Fri, Jan 9, 2015","Minnesota Timberwolves","Atlantic Division","East","v","84","-14","10"
"1087",544,"Fri, Jan 9, 2015","New Orleans Pelicans","Southwest Division","West","h","106","11","21"
